timestamp,date,content,ping_ms,client_index,client_seed,dead_reckoning,reconciliation,config_snapshot
2026-07-07 15:39:45.448947,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 26, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.44999999999999996, ""health"": 80}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.44999999999999996, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-42.48445627437025, -1.2774386810011098], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385310"": {""position"": [-12.42272730361948, 1.863142578418944], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.4339402, ""packet_id"": 23, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.498945,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 27, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.49999999999999994, ""health"": 80}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.49999999999999994, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-49.98223574213743, -1.4599299211441255], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385310"": {""position"": [-19.896969738159306, 2.484190104558592], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.496943, ""packet_id"": 26, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.511947,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 27, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.49999999999999994, ""health"": 80}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.49999999999999994, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-49.98223574213743, -1.4599299211441255], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385310"": {""position"": [-19.896969738159306, 2.484190104558592], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.496943, ""packet_id"": 25, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.513947,2026-07-07,"Received: {""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 177.75029318369118, ""client_send_time"": 1783406385.5029428, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 15, ""packet_type"": ""input"", ""sender_id"": 1}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.563461,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 28, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.5499999999999999, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.5499999999999999, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-57.480015209904614, -1.642421161287141], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385310"": {""position"": [-27.37121217269913, 3.10523763069824], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.25}, ""bullet_1_1783406385560"": {""position"": [2.505780721593011, 0.29441027012151033], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.5624626, ""packet_id"": 28, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.563461,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 28, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.5499999999999999, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.5499999999999999, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-57.480015209904614, -1.642421161287141], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385310"": {""position"": [-27.37121217269913, 3.10523763069824], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.25}, ""bullet_1_1783406385560"": {""position"": [2.505780721593011, 0.29441027012151033], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.5624626, ""packet_id"": 29, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.625467,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 29, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.6, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.6, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-64.9777946776718, -1.8249124014301568], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385310"": {""position"": [-34.845454607238956, 3.7262851568378883], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406385560"": {""position"": [-4.988438556813978, 0.5888205402430207], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.1}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.6234674, ""packet_id"": 31, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.636809,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 29, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.6, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.6, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-64.9777946776718, -1.8249124014301568], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385310"": {""position"": [-34.845454607238956, 3.7262851568378883], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406385560"": {""position"": [-4.988438556813978, 0.5888205402430207], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.1}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.6234674, ""packet_id"": 30, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.688804,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 30, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.65, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.65, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-72.47557414543897, -2.0074036415731724], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385310"": {""position"": [-42.31969704177878, 4.3473326829775365], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385560"": {""position"": [-12.482657835220968, 0.883230810364531], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.6868052, ""packet_id"": 33, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.688804,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 30, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.65, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.65, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-72.47557414543897, -2.0074036415731724], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385310"": {""position"": [-42.31969704177878, 4.3473326829775365], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385560"": {""position"": [-12.482657835220968, 0.883230810364531], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.6868052, ""packet_id"": 32, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.751329,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 31, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7000000000000001, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7000000000000001, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-79.97335361320614, -2.1898948817161883], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385310"": {""position"": [-49.793939476318606, 4.968380209117185], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385560"": {""position"": [-19.976877113627957, 1.1776410804860413], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.749332, ""packet_id"": 35, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.763330,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 31, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7000000000000001, ""health"": 70}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7000000000000001, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-79.97335361320614, -2.1898948817161883], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.6}, ""bullet_1_1783406385310"": {""position"": [-49.793939476318606, 4.968380209117185], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406385560"": {""position"": [-19.976877113627957, 1.1776410804860413], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.749332, ""packet_id"": 34, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.766328,2026-07-07,"Received: {""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 177.23210738148822, ""client_send_time"": 1783406385.757334, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 20, ""packet_type"": ""input"", ""sender_id"": 1}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.815342,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 32, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7500000000000001, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.7500000000000001, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-87.47113308097332, -2.372386121859204], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406385310"": {""position"": [-57.26818191085843, 5.589427735256833], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406385560"": {""position"": [-27.471096392034944, 1.4720513506075517], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.25}, ""bullet_1_1783406385812"": {""position"": [2.5087498380590487, 0.36217538737424554], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.8143418, ""packet_id"": 37, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.878852,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 33, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-94.96891254874049, -2.55487736200222], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385310"": {""position"": [-64.74242434539826, 6.210475261396481], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385560"": {""position"": [-34.96531567044193, 1.766461620729062], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406385812"": {""position"": [-4.982500323881903, 0.7243507747484911], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.1}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.8768563, ""packet_id"": 39, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.890852,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 33, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8000000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8000000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-94.96891254874049, -2.55487736200222], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406385310"": {""position"": [-64.74242434539826, 6.210475261396481], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.49999999999999994}, ""bullet_1_1783406385560"": {""position"": [-34.96531567044193, 1.766461620729062], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406385812"": {""position"": [-4.982500323881903, 0.7243507747484911], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.1}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.8768563, ""packet_id"": 40, ""packet_type"": ""world_state""}",0.0,1,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
2026-07-07 15:39:45.940387,2026-07-07,"Sent: {""type"": ""world_state"", ""tick"": 34, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 60}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 0.8500000000000002, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-102.46669201650766, -2.737368602145236], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406385310"": {""position"": [-72.2166667799381, 6.831522787536129], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 0.5499999999999999}, ""bullet_1_1783406385560"": {""position"": [-42.45953494884892, 2.0608718908505725], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406385812"": {""position"": [-12.473750485822855, 1.0865261621227367], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406385.9393868, ""packet_id"": 41, ""packet_type"": ""world_state""}",0.0,0,42,False,False,"{""TICK_RATE"": 20, ""TICK_TIME"": 0.05, ""LATENCY_MS"": 0, ""JITTER_MS"": 20, ""PACKET_LOSS"": 0.1, ""SEED"": 42, ""DEAD_RECKONING_ENABLED"": false, ""RECONCILIATION_ENABLED"": false, ""RECONCILE_INTERVAL"": 0.5, ""SIMULATION_TIME"": 30, ""WORLD_SIZE"": [1000, 1000], ""PLAYER_SPEED"": 200.0, ""SERVER_HOST"": ""127.0.0.1"", ""SERVER_PORT"": 65432, ""CLIENT_PORT"": 65433}"
